"fid","new_commun","old_commun","date"
4,"AMBOHIMIERA","AMBOHIMIERA","2022-03"
9,"ANALAMPASINA","ANALAMPASINA","2022-03"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2022-03"
7,"AMBIABE","ANDRORANGAVOLA","2022-03"
14,"ANTARETRA","ANTARETRA","2022-03"
15,"ANTSINDRA","ANTSINDRA","2022-03"
5,"AMPASINAMBO","FASINTSARA","2022-03"
11,"FASINTSARA","FASINTSARA","2022-03"
8,"IFANADIANA","IFANADIANA","2022-03"
3,"KELILALINA","KELILALINA","2022-03"
12,"MAROHARATRA","MAROHARATRA","2022-03"
13,"MAROTOKO","MAROTOKO","2022-03"
1,"RANOMAFANA","RANOMAFANA","2022-03"
10,"TSARATANANA","TSARATANANA","2022-03"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2022-04"
4,"AMBOHIMIERA","AMBOHIMIERA","2022-04"
9,"ANALAMPASINA","ANALAMPASINA","2022-04"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2022-04"
7,"AMBIABE","ANDRORANGAVOLA","2022-04"
14,"ANTARETRA","ANTARETRA","2022-04"
15,"ANTSINDRA","ANTSINDRA","2022-04"
5,"AMPASINAMBO","FASINTSARA","2022-04"
11,"FASINTSARA","FASINTSARA","2022-04"
8,"IFANADIANA","IFANADIANA","2022-04"
3,"KELILALINA","KELILALINA","2022-04"
12,"MAROHARATRA","MAROHARATRA","2022-04"
13,"MAROTOKO","MAROTOKO","2022-04"
1,"RANOMAFANA","RANOMAFANA","2022-04"
10,"TSARATANANA","TSARATANANA","2022-04"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2022-05"
4,"AMBOHIMIERA","AMBOHIMIERA","2022-05"
9,"ANALAMPASINA","ANALAMPASINA","2022-05"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2022-05"
7,"AMBIABE","ANDRORANGAVOLA","2022-05"
14,"ANTARETRA","ANTARETRA","2022-05"
15,"ANTSINDRA","ANTSINDRA","2022-05"
5,"AMPASINAMBO","FASINTSARA","2022-05"
11,"FASINTSARA","FASINTSARA","2022-05"
8,"IFANADIANA","IFANADIANA","2022-05"
3,"KELILALINA","KELILALINA","2022-05"
12,"MAROHARATRA","MAROHARATRA","2022-05"
13,"MAROTOKO","MAROTOKO","2022-05"
1,"RANOMAFANA","RANOMAFANA","2022-05"
10,"TSARATANANA","TSARATANANA","2022-05"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2022-06"
4,"AMBOHIMIERA","AMBOHIMIERA","2022-06"
9,"ANALAMPASINA","ANALAMPASINA","2022-06"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2022-06"
7,"AMBIABE","ANDRORANGAVOLA","2022-06"
14,"ANTARETRA","ANTARETRA","2022-06"
15,"ANTSINDRA","ANTSINDRA","2022-06"
5,"AMPASINAMBO","FASINTSARA","2022-06"
11,"FASINTSARA","FASINTSARA","2022-06"
8,"IFANADIANA","IFANADIANA","2022-06"
3,"KELILALINA","KELILALINA","2022-06"
12,"MAROHARATRA","MAROHARATRA","2022-06"
13,"MAROTOKO","MAROTOKO","2022-06"
1,"RANOMAFANA","RANOMAFANA","2022-06"
10,"TSARATANANA","TSARATANANA","2022-06"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2022-07"
4,"AMBOHIMIERA","AMBOHIMIERA","2022-07"
9,"ANALAMPASINA","ANALAMPASINA","2022-07"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2022-07"
7,"AMBIABE","ANDRORANGAVOLA","2022-07"
14,"ANTARETRA","ANTARETRA","2022-07"
15,"ANTSINDRA","ANTSINDRA","2022-07"
5,"AMPASINAMBO","FASINTSARA","2022-07"
11,"FASINTSARA","FASINTSARA","2022-07"
8,"IFANADIANA","IFANADIANA","2022-07"
3,"KELILALINA","KELILALINA","2022-07"
12,"MAROHARATRA","MAROHARATRA","2022-07"
13,"MAROTOKO","MAROTOKO","2022-07"
1,"RANOMAFANA","RANOMAFANA","2022-07"
10,"TSARATANANA","TSARATANANA","2022-07"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2022-08"
4,"AMBOHIMIERA","AMBOHIMIERA","2022-08"
9,"ANALAMPASINA","ANALAMPASINA","2022-08"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2022-08"
7,"AMBIABE","ANDRORANGAVOLA","2022-08"
14,"ANTARETRA","ANTARETRA","2022-08"
15,"ANTSINDRA","ANTSINDRA","2022-08"
5,"AMPASINAMBO","FASINTSARA","2022-08"
11,"FASINTSARA","FASINTSARA","2022-08"
8,"IFANADIANA","IFANADIANA","2022-08"
3,"KELILALINA","KELILALINA","2022-08"
12,"MAROHARATRA","MAROHARATRA","2022-08"
13,"MAROTOKO","MAROTOKO","2022-08"
1,"RANOMAFANA","RANOMAFANA","2022-08"
10,"TSARATANANA","TSARATANANA","2022-08"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2022-09"
4,"AMBOHIMIERA","AMBOHIMIERA","2022-09"
9,"ANALAMPASINA","ANALAMPASINA","2022-09"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2022-09"
7,"AMBIABE","ANDRORANGAVOLA","2022-09"
14,"ANTARETRA","ANTARETRA","2022-09"
15,"ANTSINDRA","ANTSINDRA","2022-09"
5,"AMPASINAMBO","FASINTSARA","2022-09"
11,"FASINTSARA","FASINTSARA","2022-09"
8,"IFANADIANA","IFANADIANA","2022-09"
3,"KELILALINA","KELILALINA","2022-09"
12,"MAROHARATRA","MAROHARATRA","2022-09"
13,"MAROTOKO","MAROTOKO","2022-09"
1,"RANOMAFANA","RANOMAFANA","2022-09"
10,"TSARATANANA","TSARATANANA","2022-09"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2022-10"
4,"AMBOHIMIERA","AMBOHIMIERA","2022-10"
9,"ANALAMPASINA","ANALAMPASINA","2022-10"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2022-10"
7,"AMBIABE","ANDRORANGAVOLA","2022-10"
14,"ANTARETRA","ANTARETRA","2022-10"
15,"ANTSINDRA","ANTSINDRA","2022-10"
5,"AMPASINAMBO","FASINTSARA","2022-10"
11,"FASINTSARA","FASINTSARA","2022-10"
8,"IFANADIANA","IFANADIANA","2022-10"
3,"KELILALINA","KELILALINA","2022-10"
12,"MAROHARATRA","MAROHARATRA","2022-10"
13,"MAROTOKO","MAROTOKO","2022-10"
1,"RANOMAFANA","RANOMAFANA","2022-10"
10,"TSARATANANA","TSARATANANA","2022-10"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2022-11"
4,"AMBOHIMIERA","AMBOHIMIERA","2022-11"
9,"ANALAMPASINA","ANALAMPASINA","2022-11"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2022-11"
7,"AMBIABE","ANDRORANGAVOLA","2022-11"
14,"ANTARETRA","ANTARETRA","2022-11"
15,"ANTSINDRA","ANTSINDRA","2022-11"
5,"AMPASINAMBO","FASINTSARA","2022-11"
11,"FASINTSARA","FASINTSARA","2022-11"
8,"IFANADIANA","IFANADIANA","2022-11"
3,"KELILALINA","KELILALINA","2022-11"
12,"MAROHARATRA","MAROHARATRA","2022-11"
13,"MAROTOKO","MAROTOKO","2022-11"
1,"RANOMAFANA","RANOMAFANA","2022-11"
10,"TSARATANANA","TSARATANANA","2022-11"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2022-12"
4,"AMBOHIMIERA","AMBOHIMIERA","2022-12"
9,"ANALAMPASINA","ANALAMPASINA","2022-12"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2022-12"
7,"AMBIABE","ANDRORANGAVOLA","2022-12"
14,"ANTARETRA","ANTARETRA","2022-12"
15,"ANTSINDRA","ANTSINDRA","2022-12"
5,"AMPASINAMBO","FASINTSARA","2022-12"
11,"FASINTSARA","FASINTSARA","2022-12"
8,"IFANADIANA","IFANADIANA","2022-12"
3,"KELILALINA","KELILALINA","2022-12"
12,"MAROHARATRA","MAROHARATRA","2022-12"
13,"MAROTOKO","MAROTOKO","2022-12"
1,"RANOMAFANA","RANOMAFANA","2022-12"
10,"TSARATANANA","TSARATANANA","2022-12"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-01"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-01"
9,"ANALAMPASINA","ANALAMPASINA","2023-01"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-01"
7,"AMBIABE","ANDRORANGAVOLA","2023-01"
14,"ANTARETRA","ANTARETRA","2023-01"
15,"ANTSINDRA","ANTSINDRA","2023-01"
5,"AMPASINAMBO","FASINTSARA","2023-01"
11,"FASINTSARA","FASINTSARA","2023-01"
8,"IFANADIANA","IFANADIANA","2023-01"
3,"KELILALINA","KELILALINA","2023-01"
12,"MAROHARATRA","MAROHARATRA","2023-01"
13,"MAROTOKO","MAROTOKO","2023-01"
1,"RANOMAFANA","RANOMAFANA","2023-01"
10,"TSARATANANA","TSARATANANA","2023-01"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-02"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-02"
9,"ANALAMPASINA","ANALAMPASINA","2023-02"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-02"
7,"AMBIABE","ANDRORANGAVOLA","2023-02"
14,"ANTARETRA","ANTARETRA","2023-02"
15,"ANTSINDRA","ANTSINDRA","2023-02"
5,"AMPASINAMBO","FASINTSARA","2023-02"
11,"FASINTSARA","FASINTSARA","2023-02"
8,"IFANADIANA","IFANADIANA","2023-02"
3,"KELILALINA","KELILALINA","2023-02"
12,"MAROHARATRA","MAROHARATRA","2023-02"
13,"MAROTOKO","MAROTOKO","2023-02"
1,"RANOMAFANA","RANOMAFANA","2023-02"
10,"TSARATANANA","TSARATANANA","2023-02"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-03"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-03"
9,"ANALAMPASINA","ANALAMPASINA","2023-03"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-03"
7,"AMBIABE","ANDRORANGAVOLA","2023-03"
14,"ANTARETRA","ANTARETRA","2023-03"
15,"ANTSINDRA","ANTSINDRA","2023-03"
5,"AMPASINAMBO","FASINTSARA","2023-03"
11,"FASINTSARA","FASINTSARA","2023-03"
8,"IFANADIANA","IFANADIANA","2023-03"
3,"KELILALINA","KELILALINA","2023-03"
12,"MAROHARATRA","MAROHARATRA","2023-03"
13,"MAROTOKO","MAROTOKO","2023-03"
1,"RANOMAFANA","RANOMAFANA","2023-03"
10,"TSARATANANA","TSARATANANA","2023-03"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-04"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-04"
9,"ANALAMPASINA","ANALAMPASINA","2023-04"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-04"
7,"AMBIABE","ANDRORANGAVOLA","2023-04"
14,"ANTARETRA","ANTARETRA","2023-04"
15,"ANTSINDRA","ANTSINDRA","2023-04"
5,"AMPASINAMBO","FASINTSARA","2023-04"
11,"FASINTSARA","FASINTSARA","2023-04"
8,"IFANADIANA","IFANADIANA","2023-04"
3,"KELILALINA","KELILALINA","2023-04"
12,"MAROHARATRA","MAROHARATRA","2023-04"
13,"MAROTOKO","MAROTOKO","2023-04"
1,"RANOMAFANA","RANOMAFANA","2023-04"
10,"TSARATANANA","TSARATANANA","2023-04"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-05"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-05"
9,"ANALAMPASINA","ANALAMPASINA","2023-05"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-05"
7,"AMBIABE","ANDRORANGAVOLA","2023-05"
14,"ANTARETRA","ANTARETRA","2023-05"
15,"ANTSINDRA","ANTSINDRA","2023-05"
5,"AMPASINAMBO","FASINTSARA","2023-05"
11,"FASINTSARA","FASINTSARA","2023-05"
8,"IFANADIANA","IFANADIANA","2023-05"
3,"KELILALINA","KELILALINA","2023-05"
12,"MAROHARATRA","MAROHARATRA","2023-05"
13,"MAROTOKO","MAROTOKO","2023-05"
1,"RANOMAFANA","RANOMAFANA","2023-05"
10,"TSARATANANA","TSARATANANA","2023-05"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-06"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-06"
9,"ANALAMPASINA","ANALAMPASINA","2023-06"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-06"
7,"AMBIABE","ANDRORANGAVOLA","2023-06"
14,"ANTARETRA","ANTARETRA","2023-06"
15,"ANTSINDRA","ANTSINDRA","2023-06"
5,"AMPASINAMBO","FASINTSARA","2023-06"
11,"FASINTSARA","FASINTSARA","2023-06"
8,"IFANADIANA","IFANADIANA","2023-06"
3,"KELILALINA","KELILALINA","2023-06"
12,"MAROHARATRA","MAROHARATRA","2023-06"
13,"MAROTOKO","MAROTOKO","2023-06"
1,"RANOMAFANA","RANOMAFANA","2023-06"
10,"TSARATANANA","TSARATANANA","2023-06"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-07"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-07"
9,"ANALAMPASINA","ANALAMPASINA","2023-07"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-07"
7,"AMBIABE","ANDRORANGAVOLA","2023-07"
14,"ANTARETRA","ANTARETRA","2023-07"
15,"ANTSINDRA","ANTSINDRA","2023-07"
5,"AMPASINAMBO","FASINTSARA","2023-07"
11,"FASINTSARA","FASINTSARA","2023-07"
8,"IFANADIANA","IFANADIANA","2023-07"
3,"KELILALINA","KELILALINA","2023-07"
12,"MAROHARATRA","MAROHARATRA","2023-07"
13,"MAROTOKO","MAROTOKO","2023-07"
1,"RANOMAFANA","RANOMAFANA","2023-07"
10,"TSARATANANA","TSARATANANA","2023-07"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-08"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-08"
9,"ANALAMPASINA","ANALAMPASINA","2023-08"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-08"
7,"AMBIABE","ANDRORANGAVOLA","2023-08"
14,"ANTARETRA","ANTARETRA","2023-08"
15,"ANTSINDRA","ANTSINDRA","2023-08"
5,"AMPASINAMBO","FASINTSARA","2023-08"
11,"FASINTSARA","FASINTSARA","2023-08"
8,"IFANADIANA","IFANADIANA","2023-08"
3,"KELILALINA","KELILALINA","2023-08"
12,"MAROHARATRA","MAROHARATRA","2023-08"
13,"MAROTOKO","MAROTOKO","2023-08"
1,"RANOMAFANA","RANOMAFANA","2023-08"
10,"TSARATANANA","TSARATANANA","2023-08"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-09"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-09"
9,"ANALAMPASINA","ANALAMPASINA","2023-09"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-09"
7,"AMBIABE","ANDRORANGAVOLA","2023-09"
14,"ANTARETRA","ANTARETRA","2023-09"
15,"ANTSINDRA","ANTSINDRA","2023-09"
5,"AMPASINAMBO","FASINTSARA","2023-09"
11,"FASINTSARA","FASINTSARA","2023-09"
8,"IFANADIANA","IFANADIANA","2023-09"
3,"KELILALINA","KELILALINA","2023-09"
12,"MAROHARATRA","MAROHARATRA","2023-09"
13,"MAROTOKO","MAROTOKO","2023-09"
1,"RANOMAFANA","RANOMAFANA","2023-09"
10,"TSARATANANA","TSARATANANA","2023-09"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-10"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-10"
9,"ANALAMPASINA","ANALAMPASINA","2023-10"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-10"
7,"AMBIABE","ANDRORANGAVOLA","2023-10"
14,"ANTARETRA","ANTARETRA","2023-10"
15,"ANTSINDRA","ANTSINDRA","2023-10"
5,"AMPASINAMBO","FASINTSARA","2023-10"
11,"FASINTSARA","FASINTSARA","2023-10"
8,"IFANADIANA","IFANADIANA","2023-10"
3,"KELILALINA","KELILALINA","2023-10"
12,"MAROHARATRA","MAROHARATRA","2023-10"
13,"MAROTOKO","MAROTOKO","2023-10"
1,"RANOMAFANA","RANOMAFANA","2023-10"
10,"TSARATANANA","TSARATANANA","2023-10"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-11"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-11"
9,"ANALAMPASINA","ANALAMPASINA","2023-11"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-11"
7,"AMBIABE","ANDRORANGAVOLA","2023-11"
14,"ANTARETRA","ANTARETRA","2023-11"
15,"ANTSINDRA","ANTSINDRA","2023-11"
5,"AMPASINAMBO","FASINTSARA","2023-11"
11,"FASINTSARA","FASINTSARA","2023-11"
8,"IFANADIANA","IFANADIANA","2023-11"
3,"KELILALINA","KELILALINA","2023-11"
12,"MAROHARATRA","MAROHARATRA","2023-11"
13,"MAROTOKO","MAROTOKO","2023-11"
1,"RANOMAFANA","RANOMAFANA","2023-11"
10,"TSARATANANA","TSARATANANA","2023-11"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2023-12"
4,"AMBOHIMIERA","AMBOHIMIERA","2023-12"
9,"ANALAMPASINA","ANALAMPASINA","2023-12"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2023-12"
7,"AMBIABE","ANDRORANGAVOLA","2023-12"
14,"ANTARETRA","ANTARETRA","2023-12"
15,"ANTSINDRA","ANTSINDRA","2023-12"
5,"AMPASINAMBO","FASINTSARA","2023-12"
11,"FASINTSARA","FASINTSARA","2023-12"
8,"IFANADIANA","IFANADIANA","2023-12"
3,"KELILALINA","KELILALINA","2023-12"
12,"MAROHARATRA","MAROHARATRA","2023-12"
13,"MAROTOKO","MAROTOKO","2023-12"
1,"RANOMAFANA","RANOMAFANA","2023-12"
10,"TSARATANANA","TSARATANANA","2023-12"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-01"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-01"
9,"ANALAMPASINA","ANALAMPASINA","2024-01"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2024-01"
7,"AMBIABE","ANDRORANGAVOLA","2024-01"
14,"ANTARETRA","ANTARETRA","2024-01"
15,"ANTSINDRA","ANTSINDRA","2024-01"
5,"AMPASINAMBO","FASINTSARA","2024-01"
11,"FASINTSARA","FASINTSARA","2024-01"
8,"IFANADIANA","IFANADIANA","2024-01"
3,"KELILALINA","KELILALINA","2024-01"
12,"MAROHARATRA","MAROHARATRA","2024-01"
13,"MAROTOKO","MAROTOKO","2024-01"
1,"RANOMAFANA","RANOMAFANA","2024-01"
10,"TSARATANANA","TSARATANANA","2024-01"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-02"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-02"
9,"ANALAMPASINA","ANALAMPASINA","2024-02"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2024-02"
7,"AMBIABE","ANDRORANGAVOLA","2024-02"
14,"ANTARETRA","ANTARETRA","2024-02"
15,"ANTSINDRA","ANTSINDRA","2024-02"
5,"AMPASINAMBO","FASINTSARA","2024-02"
11,"FASINTSARA","FASINTSARA","2024-02"
8,"IFANADIANA","IFANADIANA","2024-02"
3,"KELILALINA","KELILALINA","2024-02"
12,"MAROHARATRA","MAROHARATRA","2024-02"
13,"MAROTOKO","MAROTOKO","2024-02"
1,"RANOMAFANA","RANOMAFANA","2024-02"
10,"TSARATANANA","TSARATANANA","2024-02"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-03"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-03"
9,"ANALAMPASINA","ANALAMPASINA","2024-03"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2024-03"
7,"AMBIABE","ANDRORANGAVOLA","2024-03"
14,"ANTARETRA","ANTARETRA","2024-03"
15,"ANTSINDRA","ANTSINDRA","2024-03"
5,"AMPASINAMBO","FASINTSARA","2024-03"
11,"FASINTSARA","FASINTSARA","2024-03"
8,"IFANADIANA","IFANADIANA","2024-03"
3,"KELILALINA","KELILALINA","2024-03"
12,"MAROHARATRA","MAROHARATRA","2024-03"
13,"MAROTOKO","MAROTOKO","2024-03"
1,"RANOMAFANA","RANOMAFANA","2024-03"
10,"TSARATANANA","TSARATANANA","2024-03"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-04"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-04"
9,"ANALAMPASINA","ANALAMPASINA","2024-04"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2024-04"
7,"AMBIABE","ANDRORANGAVOLA","2024-04"
14,"ANTARETRA","ANTARETRA","2024-04"
15,"ANTSINDRA","ANTSINDRA","2024-04"
5,"AMPASINAMBO","FASINTSARA","2024-04"
11,"FASINTSARA","FASINTSARA","2024-04"
8,"IFANADIANA","IFANADIANA","2024-04"
3,"KELILALINA","KELILALINA","2024-04"
12,"MAROHARATRA","MAROHARATRA","2024-04"
13,"MAROTOKO","MAROTOKO","2024-04"
1,"RANOMAFANA","RANOMAFANA","2024-04"
10,"TSARATANANA","TSARATANANA","2024-04"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-05"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-05"
9,"ANALAMPASINA","ANALAMPASINA","2024-05"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2024-05"
7,"AMBIABE","ANDRORANGAVOLA","2024-05"
14,"ANTARETRA","ANTARETRA","2024-05"
15,"ANTSINDRA","ANTSINDRA","2024-05"
5,"AMPASINAMBO","FASINTSARA","2024-05"
11,"FASINTSARA","FASINTSARA","2024-05"
8,"IFANADIANA","IFANADIANA","2024-05"
3,"KELILALINA","KELILALINA","2024-05"
12,"MAROHARATRA","MAROHARATRA","2024-05"
13,"MAROTOKO","MAROTOKO","2024-05"
1,"RANOMAFANA","RANOMAFANA","2024-05"
10,"TSARATANANA","TSARATANANA","2024-05"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-06"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-06"
9,"ANALAMPASINA","ANALAMPASINA","2024-06"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2024-06"
7,"AMBIABE","ANDRORANGAVOLA","2024-06"
14,"ANTARETRA","ANTARETRA","2024-06"
15,"ANTSINDRA","ANTSINDRA","2024-06"
5,"AMPASINAMBO","FASINTSARA","2024-06"
11,"FASINTSARA","FASINTSARA","2024-06"
8,"IFANADIANA","IFANADIANA","2024-06"
3,"KELILALINA","KELILALINA","2024-06"
12,"MAROHARATRA","MAROHARATRA","2024-06"
13,"MAROTOKO","MAROTOKO","2024-06"
1,"RANOMAFANA","RANOMAFANA","2024-06"
10,"TSARATANANA","TSARATANANA","2024-06"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-07"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-07"
9,"ANALAMPASINA","ANALAMPASINA","2024-07"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2024-07"
7,"AMBIABE","ANDRORANGAVOLA","2024-07"
14,"ANTARETRA","ANTARETRA","2024-07"
15,"ANTSINDRA","ANTSINDRA","2024-07"
5,"AMPASINAMBO","FASINTSARA","2024-07"
11,"FASINTSARA","FASINTSARA","2024-07"
8,"IFANADIANA","IFANADIANA","2024-07"
3,"KELILALINA","KELILALINA","2024-07"
12,"MAROHARATRA","MAROHARATRA","2024-07"
13,"MAROTOKO","MAROTOKO","2024-07"
1,"RANOMAFANA","RANOMAFANA","2024-07"
10,"TSARATANANA","TSARATANANA","2024-07"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-08"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-08"
9,"ANALAMPASINA","ANALAMPASINA","2024-08"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2024-08"
7,"AMBIABE","ANDRORANGAVOLA","2024-08"
14,"ANTARETRA","ANTARETRA","2024-08"
15,"ANTSINDRA","ANTSINDRA","2024-08"
5,"AMPASINAMBO","FASINTSARA","2024-08"
11,"FASINTSARA","FASINTSARA","2024-08"
8,"IFANADIANA","IFANADIANA","2024-08"
3,"KELILALINA","KELILALINA","2024-08"
12,"MAROHARATRA","MAROHARATRA","2024-08"
13,"MAROTOKO","MAROTOKO","2024-08"
1,"RANOMAFANA","RANOMAFANA","2024-08"
10,"TSARATANANA","TSARATANANA","2024-08"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-09"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-09"
9,"ANALAMPASINA","ANALAMPASINA","2024-09"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2024-09"
7,"AMBIABE","ANDRORANGAVOLA","2024-09"
14,"ANTARETRA","ANTARETRA","2024-09"
15,"ANTSINDRA","ANTSINDRA","2024-09"
5,"AMPASINAMBO","FASINTSARA","2024-09"
11,"FASINTSARA","FASINTSARA","2024-09"
8,"IFANADIANA","IFANADIANA","2024-09"
3,"KELILALINA","KELILALINA","2024-09"
12,"MAROHARATRA","MAROHARATRA","2024-09"
13,"MAROTOKO","MAROTOKO","2024-09"
1,"RANOMAFANA","RANOMAFANA","2024-09"
10,"TSARATANANA","TSARATANANA","2024-09"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-10"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-10"
9,"ANALAMPASINA","ANALAMPASINA","2024-10"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2024-10"
7,"AMBIABE","ANDRORANGAVOLA","2024-10"
14,"ANTARETRA","ANTARETRA","2024-10"
15,"ANTSINDRA","ANTSINDRA","2024-10"
5,"AMPASINAMBO","FASINTSARA","2024-10"
11,"FASINTSARA","FASINTSARA","2024-10"
8,"IFANADIANA","IFANADIANA","2024-10"
3,"KELILALINA","KELILALINA","2024-10"
12,"MAROHARATRA","MAROHARATRA","2024-10"
13,"MAROTOKO","MAROTOKO","2024-10"
1,"RANOMAFANA","RANOMAFANA","2024-10"
10,"TSARATANANA","TSARATANANA","2024-10"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-11"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-11"
9,"ANALAMPASINA","ANALAMPASINA","2024-11"
6,"ANDRORANGAVOLA","ANDRORANGAVOLA","2024-11"
7,"AMBIABE","ANDRORANGAVOLA","2024-11"
14,"ANTARETRA","ANTARETRA","2024-11"
15,"ANTSINDRA","ANTSINDRA","2024-11"
5,"AMPASINAMBO","FASINTSARA","2024-11"
11,"FASINTSARA","FASINTSARA","2024-11"
8,"IFANADIANA","IFANADIANA","2024-11"
3,"KELILALINA","KELILALINA","2024-11"
12,"MAROHARATRA","MAROHARATRA","2024-11"
13,"MAROTOKO","MAROTOKO","2024-11"
1,"RANOMAFANA","RANOMAFANA","2024-11"
10,"TSARATANANA","TSARATANANA","2024-11"
2,"AMBOHIMANGA DU SUD","AMBOHIMANGA DU SUD","2024-12"
4,"AMBOHIMIERA","AMBOHIMIERA","2024-12"
9,"ANALAMPASINA","ANALAMPASINA","2024-12"
